caba_id,distrito_id,seccion_id,circuito,nombre,direccion,mesa_desde,mesa_hasta,num_mesas,geom
5165,1,10,110,ESCUELA N°13 CNEL J A MELIAN,CAMARONES 4351,4518,4522,5,0101000020E61000001DFCA07A6F3F4DC050C8F1DBB24F41C0
4032,1,10,111,ESCUELA N°24 PADRE CASTAÑEDA,MORON 3745,4533,4538,6,0101000020E6100000843C8E05C73D4DC0DF2971FA395041C0
5336,1,10,111,ESCUELA N°9 M FERNANDEZ,BACACAY 3542,4527,4532,6,0101000020E61000004760A870323D4DC0C5D45F8DB15041C0
7943,1,10,111,COLEGIO Nº18 DR A LARROQUE,MORON 4149,4539,4548,10,0101000020E6100000486366BF723E4DC01D5BA6D1635041C0
9274,1,10,111,ESC 23 REP DE PORTUGAL,GUALEGUAYCHU 520,4549,4561,13,0101000020E6100000A0BD40BF423E4DC09FE1ECC19A5041C0
4018,1,10,112,ESC Nº19 FRAGATA ARA LIBERTAD,"BONIFACIO, JOSE 3650",4562,4566,5,0101000020E61000000E5A08EDFB3C4DC0D1EE9BF9945141C0
4024,1,10,112,COLEGIO NTRA SRA DE LA PAZ,PERGAMINO 53,4567,4576,10,0101000020E6100000602459AEB43C4DC0676652B3035141C0
9279,1,10,112,ESC 3 E GIMENEZ ZAPIOLA,"GONZALEZ, JOAQUIN V. 180",4577,4586,10,0101000020E61000008DA6DC796D3D4DC00252963DC75041C0
4755,1,11,113,INSTITUTO SANTA RITA,"ALBARRACIN DE SARMIENTO, PAULA 3436",4587,4598,12,0101000020E610000014753BB6653E4DC0C205811BC44E41C0
4774,1,11,113,ESC Nº18 T N TIERRA DEL FUEGO,"DANTAS, JULIO S. 3260",4599,4605,7,0101000020E610000077623B3E7D3E4DC05C61677B334E41C0
8124,1,11,113,INSTITUTO JUAN B JUSTO,LASCANO 3840,4606,4609,4,0101000020E6100000227A5F297E3F4DC08827D954774E41C0
8125,1,10,113,ESCUELA N°11 ANDRES BELLO,"BELAUSTEGUI, LUIS, DR. 3751",4610,4613,4,0101000020E610000098B743794C3E4DC0AA5488ABA64F41C0
8970,1,11,113,INSTITUTO CARLOS STEEB,"MAGARIÑOS CERVANTES, A. 3167",4614,4623,10,0101000020E6100000D6756F02DB3D4DC0E86EC738BE4E41C0
4932,1,11,114,ESC Nº17 C DE RODRIGUEZ PEÑA,"MAGARIÑOS CERVANTES, A. 2865",4643,4645,3,0101000020E610000023CD440D593D4DC05F611CD8794E41C0
4941,1,11,114,ESCUELA N°7 RCA DE MEXICO,"GARCIA, JUAN AGUSTIN 2755",4624,4635,12,0101000020E610000069C93D7F7D3D4DC04F613A52004E41C0
4946,1,11,114,ESCUELA N°7 JORGE NEWBERY,SAN BLAS 2962,4636,4642,7,0101000020E6100000935BFE42B63D4DC0E477A46C504E41C0
4949,1,11,114,ESC Nº25 GRAL ALFREDO D ZUNDA,"ESCALADA DE SAN MARTIN, R. 2986",4652,4663,12,0101000020E61000000764C863553D4DC0F1E950C3D84E41C0
8611,1,11,114,ESC N°8 QUINTINO BOCAYUVA,"DIAZ, CESAR, GRAL. 3050",4664,4671,8,0101000020E61000008E9494618D3D4DC066A73764C74E41C0
9165,1,11,114,ESCUELA N°14 ENRIQUE PARKER,CONDARCO 1129,4646,4651,6,0101000020E6100000BA795D02643C4DC03DB43BDE364F41C0
4904,1,11,115,ESCUELA N°12 DE RECUPERACION,GAVILAN 1464,4684,4687,4,0101000020E6100000C2746659E43B4DC03D1E7040844E41C0
8614,1,11,115,ESCUELA N°6 ALFREDO PALACIOS,CARACAS 2057,4701,4707,7,0101000020E6100000B8B7374D9E3C4DC00271B390CF4D41C0
9168,1,11,115,ESCUELA N°4 PCIA DE LA PAMPA,CARACAS 1249,4672,4683,12,0101000020E6100000D941FC58CC3B4DC0C5748382DD4E41C0
4898,1,11,116,ESC Nº18 COMODORO C URTUBEY,"MAGARIÑOS CERVANTES, A. 1556",4724,4729,6,0101000020E6100000CB8B41A9443B4DC0299CEABA7A4D41C0
4910,1,11,116,ESC Nº16 FRAY J STA M DE ORO,ALVAREZ JONTE 1964,4717,4723,7,0101000020E61000004E36C32E523C4DC0D80D1D80434D41C0
4917,1,11,116,ESC Nº13 LEOPOLDO MARECHAL,GALICIA 1857,4730,4735,6,0101000020E6100000DBB7F46A453B4DC024B17EC84A4E41C0
4919,1,11,116,INSTITUTO CABRINI,"DIAZ, CESAR, GRAL. 2076",4708,4716,9,0101000020E6100000539370A0FD3B4DC08F626AF6F44D41C0
9171,1,11,116,ESC DE COM N°17 S M DE BS AS,FRAGATA PRES. SARMIENTO 1817,4746,4757,12,0101000020E61000004BCD99B1DA3A4DC086C8C3B66C4D41C0
4935,1,11,117,ESC Nº24 FRANCISCO BEIRO,ESTADO PLURINACIONAL DE BOLIVIA 2569,4792,4800,9,0101000020E61000003D7DCF28AD3D4DC01955CC28514D41C0
4940,1,11,117,ESC Nº10 ERNESTO GALLONI,HELGUERA 2435,4787,4791,5,0101000020E61000005C2ADA7B933E4DC0A94D6C20AA4D41C0
4947,1,11,117,ESC N°21 R GRAL SAN MARTIN,SANTO TOME 2836,4769,4775,7,0101000020E6100000B1278E5B3E3E4DC0D57C08C55C4D41C0
5271,1,11,117,ESCUELA N°1 DR DELLEPIANE,BAIGORRIA 3169,4758,4768,11,0101000020E610000041C5BD93023F4DC02CDE78335E4D41C0
5273,1,11,117,ESC N°3 POLICIA FEDERAL ARG,ARGERICH 2849,4776,4782,7,0101000020E6100000558A7257AC3E4DC087FFFB74414D41C0
5283,1,11,117,ESC N°26 D DE VEDIA DE MITRE,CARACAS 2372,4783,4786,4,0101000020E61000006FA07625E53C4DC053CD55C8784D41C0
8374,1,11,117,COLEGIO SANTISIMA VIRGEN NIÑA,CUENCA 2651,4801,4809,9,0101000020E61000006E85BFA6013F4DC03E934213754D41C0
4864,1,11,118,ESC Nº2 PROF JUAN JOSE MILLAN,HELGUERA 3228,4828,4832,5,0101000020E61000005618A849543F4DC0F05DDBEABE4C41C0
5268,1,11,118,COLEGIO NUEVO PENSAR,NOGOYA 2620,4810,4816,7,0101000020E61000003FD795BC4C3E4DC0B1B0211FCC4C41C0
7768,1,11,118,INSTITUTO EVANGELICO AMERICANO,HELGUERA 3246,4839,4843,5,0101000020E61000001D13EE4D5E3F4DC0DE173E93B14C41C0
8617,1,11,118,ESCUELA N°17 R RIVAROLA,HELGUERA 3341,4817,4827,11,0101000020E6100000C3AC8543703F4DC02CB96832954C41C0
9174,1,11,118,ESCUELA N°8 ALTE BCO ENCALADA,"LAMARCA, EMILIO 3379",4833,4838,6,0101000020E61000009013FD686C404DC0A7D18B05F34C41C0
9176,1,11,118,INST S J DE VILLA DEL PARQUE,"LOZANO, PEDRO 3151",4844,4850,7,0101000020E6100000E7276BC3503F4DC050C8E5BDEB4C41C0
4802,1,11,119,ENET N°24 DEFENSA DE BS AS,"GUTIERREZ, RICARDO 3246",4851,4862,12,0101000020E610000001EB457C743F4DC03ABF1B66074D41C0
6902,1,11,119,ESCUELA Nº11 DR JOSE PERALTA,"LOZANO, PEDRO 4250",4863,4873,11,0101000020E610000043233F37D7404DC0D3ADB6BCD94D41C0
7955,1,11,119,G.E.V.P.,TINOGASTA 3455,4878,4885,8,0101000020E6100000B83B2A67E33F4DC044909206204D41C0
8620,1,11,119,CLUB SOCIAL Y DEP P LOZANO,"LOZANO, PEDRO 4315",4898,4899,2,0101000020E610000040DC0C72F5404DC068E4E4CDE84D41C0
8629,1,11,119,ESCUELA N°16 ESPAÑA,CONCORDIA 3555,4900,4902,3,0101000020E6100000482FA57952404DC0EC3266C9BD4C41C0
9179,1,11,119,INSTITUTO JUAN B JUSTO,LASCANO 3840,4886,4888,3,0101000020E6100000227A5F297E3F4DC08827D954774E41C0
9200,1,11,119,COLEGIO PRESENCIA VILLA DEVOTO,GUALEGUAYCHU 3152,4889,4897,9,0101000020E610000064A39CF132414DC09F8D7EF09B4D41C0
9203,1,11,119,ESC EDUC ESP N°2 D F SARMIENTO,"LOZANO, PEDRO 3056",4874,4877,4,0101000020E61000001709DACB253F4DC02D187676D54C41C0
4813,1,11,120,ESC N°4 R RUIZ DE LOS LLANOS,"BEIRO, FRANCISCO AV. 4548",4945,4949,5,0101000020E6100000B717CDC9E4414DC0EBB271CECB4D41C0
4866,1,11,120,VILLA DEVOTO SCHOOL,"MORAN, PEDRO 4441",4929,4937,9,0101000020E61000009ABA111C05424DC0B7498DDF684D41C0
4872,1,11,120,COLEGIO NAC N°19 LUIS PASTEUR,NAVARRO 4344,4903,4910,8,0101000020E610000037927451A7414DC0EEDD928C7D4D41C0
5248,1,11,120,ESCUELA DEL MIRADOR,FERNANDEZ DE ENCISO 3565,4913,4922,10,0101000020E61000007AB034B3B7414DC0835ADC5D9A4D41C0
7771,1,11,120,UNION DEVOTO SOC ALLENDE,MELINCUE 4656,4950,4957,8,0101000020E610000002B2261357414DC04F5C2548734E41C0
8632,1,11,120,ESCUELA N°9 BENITO JUAREZ,"JUAREZ, BENITO 2702",4938,4944,7,0101000020E610000097C3452443414DC08DFD2436A64E41C0
9206,1,11,120,CLUB SOCIAL Y DEP PEDRO LOZANO,GUALEGUAYCHU 2902,4923,4928,6,0101000020E61000007A7E8771F2404DC024211B91E34D41C0
9209,1,11,120,ESCUELA N°20 PEDRO MEDRANO,NUEVA YORK 4713,4911,4912,2,0101000020E6100000799CE6649D424DC064633CB3804D41C0
4798,1,11,121,ESCUELA N°16 PADRE A NORES,"LISTA, RAMON, CORONEL 5256",4958,4969,12,0101000020E61000006C05E1A503434DC08B4C7202984E41C0
4812,1,11,121,ESCUELA N°6 ESTADO DE ISRAEL,"CALDERON DE LA BARCA, PEDRO 3073",4981,4987,7,0101000020E610000077394099E2424DC0D0314BC58E4E41C0
4818,1,11,121,ESCUELA N°22 PROF PEDRO L COMI,TINOGASTA 5046,4988,4992,5,0101000020E610000046C118E245424DC0D645265C984E41C0
4851,1,11,121,ESC N°19 FRANKLIN ROOSEVELT,"CARRIL, SALVADOR MARIA DEL AV. 4957",4970,4980,11,0101000020E610000046B17E1B10434DC08B679642A24D41C0
4869,1,11,121,ESCUELA N°20 PEDRO MEDRANO,NUEVA YORK 4713,4993,4996,4,0101000020E6100000799CE6649D424DC064633CB3804D41C0
5230,1,10,121,INSTITUTO SAN RAFAEL,"JUAREZ, BENITO 2159",4997,5001,5,0101000020E6100000442D00DB92404DC09ACC6AFF504F41C0
5242,1,11,122,ESCUELA N°15 ANTONIO DEVOTO,"CARRIL, SALVADOR MARIA DEL AV. 4172",5030,5041,12,0101000020E61000007987F798C9414DC0BDB96BC1DC4C41C0
5245,1,11,122,EMEM N°3 ANTONIO DEVOTO,MERCEDES 4002,5011,5019,9,0101000020E6100000DB99E12499414DC073D587E9E04C41C0
8638,1,11,122,INSTITUTO CARDENAL COPELLO,NUEVA YORK 3433,5020,5029,10,0101000020E6100000B594603597404DC0A4FBC149404C41C0
9212,1,2,122,INST N SRA DE LA MISERICORDIA,AZCUENAGA 1630,5002,5010,9,0101000020E6100000DB4B406ED6324DC06E75909E894B41C0
4876,1,11,123,ESCUELA N°8 SAN JUAN BOSCO,MERCEDES 4966,5074,5076,3,0101000020E6100000ECF3B72272424DC04E58B9A4F24B41C0
4895,1,11,123,ESCUELA N°2 RCA DE PANAMA,SAN MARTIN AV. 6387,5048,5056,9,0101000020E6100000290C1B7395404DC0A96295A0074C41C0
4896,1,8,123,INSTITUTO SAN JOSE,CORRALES 3190,5068,5073,6,0101000020E6100000017B97D270384DC087552577E45441C0
4905,1,11,123,ESCUELA N°5 GABRIELA MISTRAL,"CABEZON, JOSE LEON 3446",5057,5062,6,0101000020E610000082E40BE693414DC031D6E1F42E4B41C0
5257,1,11,123,ESCUELA N°15 RCA DE VENEZUELA,OBISPO SAN ALBERTO 3370,5063,5067,5,0101000020E61000001CC5247788414DC04A3A8522034B41C0
8764,1,11,123,ESCUELA N°16 RICARDO ROJAS,"MISTRAL, GABRIELA 3376",5077,5082,6,0101000020E61000006225C4CAF8404DC0DBDBB013A44B41C0
9215,1,11,123,ESC N°1 DR DELFIN GALLO,FERNANDEZ DE ENCISO 4451,5042,5047,6,0101000020E6100000E3F8E55776414DC051C5BF45284C41C0
4879,1,12,124,INSTITUTO DAMASA Z DE SAAVEDRA,ALBARELLOS AV. 2367,5095,5107,13,0101000020E6100000FFF1F2EF7B404DC0B3F1D4BC754941C0
4922,1,12,124,EMEM N°1 R WALSH,ARGERICH 5651,5089,5094,6,0101000020E610000092AB7D7750414DC023314F812D4A41C0
5249,1,12,124,INSTITUTO POLITECNICO MODELO,DE LOS CONSTITUYENTES AV. 5880,5083,5088,6,0101000020E61000004191F8FA80404DC0BB838C1F594941C0
8498,1,12,124,ESC N°23 B ROLDAN,FRANCO 2390,5121,5130,10,0101000020E6100000D99BF83316404DC00500F42FF84941C0
9075,1,12,124,ESC N°24 EJERCITO ARGENTINO,NAZCA 5168,5117,5120,4,0101000020E61000009304CA54B7404DC0D10295AD924A41C0
4897,1,12,125,ESC N°16 DE RECUPERACION,MOSCONI GENERAL AV. 2641,5148,5155,8,0101000020E6100000663182EAED3F4DC04F55E1A9D04A41C0
4912,1,3,125,INSTITUTO NTRA SRA DEL HUERTO,INDEPENDENCIA AV. 2140,5139,5147,9,0101000020E6100000D9097A79C3324DC08108A32C284F41C0
4916,1,12,125,ESC N°17 G M Y R S MARTIN,VALLEJOS 2555,5131,5138,8,0101000020E6100000FEF0DD5E973F4DC08DDF7F5FEB4A41C0
8055,1,12,125,ESC N°19 T S DE BUSTAMANTE,GAVILAN 4246,5171,5177,7,0101000020E6100000DF15B8EEE13E4DC04DB0BA85D84A41C0
8502,1,12,125,ESC N° 24 EJERCITO ARGENTINO,NAZCA 5168,5156,5158,3,0101000020E61000009304CA54B7404DC0D10295AD924A41C0
8505,1,12,125,ESCUELA DE ENSEÑANZA MEDIA N°2,ZAMUDIO 4386,5159,5170,12,0101000020E610000021D964FA453F4DC0BFF57314EA4A41C0
8508,1,12,125,ESC N°14 LEOPOLDO LUGONES,JURAMENTO 5775,5178,5179,2,0101000020E61000008A754322AA3E4DC0C099AE877F4A41C0
9078,1,12,125,ESCUELA N°22 REP DE NICARAGUA,BAZURCO 2551,5180,5190,11,0101000020E61000009DBF28FD6A404DC0F44332A0044A41C0
4939,1,12,126,ESC N°12 CARDENAL PACELLI,"LARRALDE, CRISOLOGO AV. 5934",5199,5207,9,0101000020E6100000F687B5F25D404DC07B9C581D874841C0
4942,1,12,126,ESC N°18 H LARROQUE DE ROFFO,MEDEYROS 3555,5191,5198,8,0101000020E61000007256E359DF404DC0D4564A3EDF4841C0
4967,1,12,126,ESC N°17 GAUCHOS DE GUEMES,"TAMBORINI, JOSE PASCUAL 5324",5208,5214,7,0101000020E6100000EC533D66433F4DC0B401E078A54841C0
5258,1,12,126,ESC Nº6 LUIS PASTEUR,NAHUEL HUAPI 5740,5222,5232,11,0101000020E61000001688EB36853F4DC080F94FE6A54941C0
7773,1,12,126,CLUB SOC Y DEP SIN RUMBO,"TAMBORINI, JOSE PASCUAL 6157",5233,5236,4,0101000020E61000008C5435617B404DC0B6840BA0484941C0
9218,1,12,126,ESCUELA N°19 NACIONES UNIDAS,"YRURTIA, ROGELIO 5806",5237,5241,5,0101000020E61000006F4320454C404DC0BFADD58D1F4841C0
4945,1,12,127,INST TOMAS DEVOTO,ROOSEVELT FRANKLIN D. AV. 5678,5242,5247,6,0101000020E610000084F67DD2293F4DC05781B05EE14941C0
4954,1,12,127,COLEGIO N°12 RECONQUISTA,TRIUNVIRATO AV. 4992,5248,5255,8,0101000020E6100000D1AB7D47923E4DC02DE9598D474941C0
4956,1,12,127,ESC N° 10 DR RAMON J CARCANO,BUCARELLI 1950,5295,5301,7,0101000020E6100000AEFAFBD2013E4DC0F4D99041404A41C0
4957,1,12,127,ESC N°9 DOMINGUITO,ECHEVERRIA 5034,5269,5276,8,0101000020E610000046B118FE853D4DC0C082B171144A41C0
4959,1,12,127,INSTITUTO BEATA IMELDA,ANDONAEGUI 2261,5256,5261,6,0101000020E610000084ACA7B58E3E4DC0C0529842EE4941C0
5263,1,12,127,COLEGIO SAINT JEAN,MONROE 5352,5285,5290,6,0101000020E6100000B285E337933E4DC0F5794E45B44941C0
5267,1,12,127,COL CONSERVACION DE LA FE N°8,BAUNESS 2635,5262,5268,7,0101000020E6100000A0645BBE9B3E4DC0AE17E8B55C4941C0
5332,1,8,127,INSTITUTO SAGRADA FAMILIA,COSQUIN 4951,5277,5284,8,0101000020E6100000DDF8D815A83C4DC0D5822DE5FE5741C0
8010,1,12,127,INST NTRA SRA DEL CARMEN,CULLEN 5193,5306,5308,3,0101000020E6100000B43D3978893E4DC00B69D6235F4941C0
8517,1,12,127,CIRCULO GRAL URQUIZA,ROOSEVELT FRANKLIN D. AV. 5345,5302,5305,4,0101000020E6100000659FEC18BA3E4DC08E693AEB9C4941C0
9081,1,12,127,ESC N°14 LEOPOLDO LUGONES,JURAMENTO 5775,5291,5294,4,0101000020E61000008A754322AA3E4DC0C099AE877F4A41C0
4965,1,12,128,ESCUELA N°1 CORONEL OLAVARRIA,TRIUNVIRATO AV. 5101,5309,5317,9,0101000020E6100000195C679FB53E4DC0CA805799244941C0
4968,1,12,128,ESC N°11 FRAY LUIS BELTRAN,CAPDEVILA 3156,5318,5324,7,0101000020E6100000DBE4B724EB3E4DC05C4EE26FBB4841C0
4970,1,12,128,ESC N°3 RCA DE COSTA RICA,"PEDRAZA, MANUELA 4548",5325,5334,10,0101000020E6100000FDFFEF91253E4DC0B30BB19CEC4741C0
5285,1,12,128,SUNDERLAND CLUB,LUGONES 3161,5335,5341,7,0101000020E6100000A3A16B67143E4DC0FADBFD914F4841C0
8520,1,12,128,ESC N° 15 MANUEL A ACEVEDO,TRONADOR 2861,5347,5358,12,0101000020E61000002C1DA614473D4DC01505A179424841C0
9084,1,12,128,ESCUELA N°24 FRANCISCO MORAZAN,"RIVERA, PEDRO I., DR. 4151",5359,5362,4,0101000020E6100000F9329958413D4DC00A7C64168B4841C0
9221,1,12,128,COLEGIO CRISTO REY,QUESADA 5228,5342,5346,5,0101000020E610000070E475C6E73E4DC0DDBBCBE0D74841C0
4953,1,12,129,ESC N°2 JUANA MANUELA GORRITI,TRIUNVIRATO AV. 4857,5363,5372,10,0101000020E61000007FC345526D3E4DC0B2C5ED6C5C4941C0
4958,1,12,129,COLEGIO HORACIO WATSON,DIAZ COLODRERO 2431,5406,5412,7,0101000020E610000038EFD4712A3E4DC0D6B02E52674941C0
4982,1,12,129,ESC N°8 JORGE ANGEL BOERO,JURAMENTO 4849,5427,5433,7,0101000020E6100000123108D7703D4DC0BAACF7A3B34941C0
4983,1,12,129,ESC N°4 PCIA DE BUENOS AIRES,ALVAREZ THOMAS AV. 3391,5394,5399,6,0101000020E6100000CD2E3B99F23D4DC0AF040EA3014941C0
4984,1,12,129,ESC N°21 LIC JUSTO J NUÑEZ,"ACHA, MARIANO, GRAL. 2250",5388,5393,6,0101000020E6100000E4BB2252143D4DC000CF9F6C3E4941C0
4985,1,12,129,UBA CBC SEDE DRAGO,HOLMBERG 2614,5373,5387,15,0101000020E61000002D2FE5863E3D4DC02B41BCE2A84841C0
4988,1,12,129,INSTITUTO SAN VICENTE PALLOTI,ECHEVERRIA 3920,5413,5416,4,0101000020E6100000BE37D0A2423C4DC03375AA5B324941C0
4989,1,12,129,INSTITUTO HIJAS DE JESUS,OLAZABAL AV. 3849,5422,5426,5,0101000020E610000066CB0D3E973C4DC014B64F47D84841C0
4991,1,12,129,ESC N°18 JOSE HERNANDEZ,LA PAMPA 3855,5400,5405,6,0101000020E61000006F9933EFFB3B4DC05B83401B5D4941C0
8014,1,12,129,ESC Nº16 EJERCITO DE LOS ANDES,TRIUNVIRATO AV. 4247,5417,5421,5,0101000020E610000008D0276E863D4DC07452ECBAF84941C0
4994,1,12,130,ESC N°22 FELIX DE AZARA,"TAMBORINI, JOSE PASCUAL 3948",5434,5446,13,0101000020E610000006F4764B773D4DC0CD8492F3C54741C0
4995,1,12,130,INST STA MARIA DE LOS ANGELES,"PEDRAZA, MANUELA 3950",5457,5472,16,0101000020E61000002613178A703D4DC0B07B4F29904741C0
4996,1,12,130,INSTITUTO NTRA SRA DEL CARMEN,"PEREZ, ROQUE 2786",5473,5484,12,0101000020E61000004D2FE141863C4DC08EC18004FD4741C0
5289,1,12,130,INSTITUTO SANTA CLARA DE ASIS,"PEDRAZA, MANUELA 3850",5447,5456,10,0101000020E61000009AD0ED154E3D4DC0B934A3917D4741C0
4966,1,12,131,ESC N°19 NACIONES UNIDAS,"YRURTIA, ROGELIO 5806",5485,5493,9,0101000020E61000006F4320454C404DC0BFADD58D1F4841C0
9087,1,12,131,ESC N°12 ESPAÑA,VALDENEGRO 3525,5494,5498,5,0101000020E61000005EE3B457C43E4DC0DE84A068E44741C0
9090,1,12,131,ESC DULCISIMO NOMBRE DE JESUS,"LARRALDE, CRISOLOGO AV. 4841",5499,5501,3,0101000020E6100000C01646A0C83E4DC0FFF0D26DC04741C0
4971,1,12,132,ESC N°14 DR VICENTE C GALLO,DEHEZA 4728,5530,5539,10,0101000020E6100000044068216D3F4DC099AFDA2B934641C0
4974,1,12,132,ESC N°13 DR IGNACIO ALBARRACIN,"ACHA, MARIANO, GRAL. 4452",5545,5549,5,0101000020E610000014A0D7FC173F4DC023431387BD4641C0
4993,1,12,132,ESC N°25 REPUBLICA DE TURQUIA,RUIZ HUIDOBRO AV. 3853,5502,5516,15,0101000020E610000010FCBA75453E4DC06BCD80EF7C4641C0
4997,1,12,132,ESC N°14 DEL BARCO CENTENERA,"PEREZ, ROQUE 3545",5517,5529,13,0101000020E6100000B9967B43343D4DC0876EE8A91C4741C0
5291,1,12,132,EMEM Nº5 MONSEÑOR E ANGELELLI,TRONADOR 4134,5540,5544,5,0101000020E6100000F9ADC54D4F3E4DC009D17BF1BE4641C0
8535,1,12,132,ESC N° 18 J B TERAN,ARIAS 4763,5550,5556,7,0101000020E6100000DBC1C1E8633F4DC0A1F316A8AE4641C0
9093,1,12,132,ESC N°21 CNEL C SAAVEDRA,PINTO 3910,5557,5560,4,0101000020E61000005F92B3A7253D4DC07B634840544641C0
4445,1,12,133,INST SAN FRANCISCO DE ASIS,"LARRALDE, CRISOLOGO AV. 2551",5591,5596,6,0101000020E61000004A12C5E01C3C4DC06D9D5AB35C4641C0
4450,1,12,133,ESC N°15 PCIA DE SANTA FE,PICO 2629,5561,5572,12,0101000020E61000009B3D32AAF63C4DC0D81FC83F4B4541C0
4453,1,12,133,INST SAN FRANCISCO DE ASIS,"LARRALDE, CRISOLOGO AV. 2551",5597,5604,8,0101000020E61000004A12C5E01C3C4DC06D9D5AB35C4641C0
4457,1,12,133,INSTITUTO SAN ISIDRO LABRADOR,SAN ISIDRO LABRADOR AV. 4700,5579,5586,8,0101000020E61000001AF2D232BF3C4DC0C07804D65E4541C0
5006,1,12,133,ESC N°21 CNEL C SAAVEDRA,PINTO 3910,5573,5578,6,0101000020E61000005F92B3A7253D4DC07B634840544641C0
5295,1,12,133,COLEGIO DIVINA PROVIDENCIA,ARIAS 2915,5605,5610,6,0101000020E61000002E31DC313F3D4DC013D325B7A04541C0
5297,1,12,133,COLEGIO HIGHEST,"LARRALDE, CRISOLOGO AV. 3281",5587,5590,4,0101000020E61000009E9C9A86E73C4DC0BF1BF8C6CC4641C0
9096,1,12,133,ESCUELA RICARDO MONNER SANS,RUIZ HUIDOBRO 2643,5611,5618,8,0101000020E6100000FF0B6361B53C4DC0C96BF9FBD04541C0
5170,1,13,134,ESC TECNICA RAGGIO,DEL LIBERTADOR AV. 8635,5622,5643,22,0101000020E6100000921A9216B63B4DC022BB28289F4441C0
8166,1,13,134,COLEGIO LOMAS DE NUÑEZ,ARCOS 4531,5619,5621,3,0101000020E610000014217E6D323C4DC080A8A6AC2D4541C0
4480,1,13,135,ESC N°20 VICEALMIRANTE MONTES,CONGRESO 1553,5653,5660,8,0101000020E61000008B8E623D163A4DC0C291AC88824641C0
8803,1,13,135,INSTITUTO BELGRANO UNO,ARRIBEÑOS 2871,5661,5666,6,0101000020E61000006A7859825F3A4DC0C7F715D2884641C0
4442,1,13,136,ESC N°7 MANUEL J GARCIA,CABILDO AV. 3615,5695,5708,14,0101000020E61000008E6012B7DB3B4DC03C5B809E524641C0
4485,1,13,136,ESC N°9 EVARISTO JULIO BADIA,O'HIGGINS 3050,5677,5694,18,0101000020E6100000A8E58B1EFE3A4DC04D9DF553894641C0
4490,1,13,136,ESC N°10 DE RECUPERACION,O'HIGGINS 3401,5709,5716,8,0101000020E6100000123B0E1D4C3B4DC068BC5D633D4641C0
8767,1,13,136,INSTITUTO GENERAL SAN MARTIN,IBERA 2351,5717,5719,3,0101000020E610000011DC8F36643B4DC0FE5C441CCF4641C0
4447,1,13,137,ESC N°4 CNEL F BRANDSEN,AZURDUY JUANA 2541,5753,5758,6,0101000020E6100000CF507B35F13B4DC06E7B0BAE9D4641C0
5004,1,13,137,ESC N°12 RODOLFO SENET,CRAMER AV. 3271,5720,5738,19,0101000020E61000006E835FFF2F3C4DC02A46B42CF84641C0
5007,1,13,137,ESC N°16 REPUBLICA DOMINICANA,CONGRESO AV. 3045,5739,5752,14,0101000020E6100000080AF398FE3B4DC00782576E804741C0
5013,1,13,138,EMEM N°5 HEROES DE MALVINAS,CRAMER AV. 2136,5793,5804,12,0101000020E6100000D1DF4BC6163B4DC01C3EC87B424841C0
5014,1,13,138,ESC N°19 PABLO PIZZURNO,MONROE 3000,5777,5792,16,0101000020E6100000B74B016D923B4DC032C6C60CE34741C0
5298,1,13,138,ESC DE COM N°7 M BELGRANO,MONROE 3061,5805,5814,10,0101000020E6100000DFCE1F32A53B4DC02023B8BFE94741C0
5300,1,13,138,INST N SRA DEL SAGRADO CORAZON,BLANCO ENCALADA 2942,5824,5833,10,0101000020E610000045F1EF796A3B4DC01A3BA8D3F84741C0
5301,1,13,138,ESC ARGENTINA GRAL BELGRANO,MONROE 3021,5815,5818,4,0101000020E6100000D665E16C9C3B4DC09F62018BE44741C0
6968,1,13,138,ESC N°5 JUAN B ALBERDI,MOLDES 2043,5759,5776,18,0101000020E6100000DD7C6A34C13A4DC0F351D7BA344841C0
8171,1,9,138,INSTITUTO SAN CAYETANO,CUZCO 176,5819,5823,5,0101000020E6100000F4B71B2595434DC0DFDE45EB995141C0
4462,1,13,139,ESC N°17 JUAN BALESTRA,ARCOS 2440,5856,5868,13,0101000020E6100000A018A07C743A4DC03FD79E04514741C0
4469,1,13,139,ESC NORM SUP N°10 J B ALBERDI,O'HIGGINS 2441,5869,5894,26,0101000020E610000089465F48553A4DC094986AD83D4741C0
4471,1,13,140,ESC N°22 E DE SAN MARTIN,ROOSEVELT FRANKLIN D. 1510,5901,5912,12,0101000020E61000003B7D98EBD2394DC02AEBDB76B24641C0
4475,1,13,140,UNITED HIGH SCHOOL,MONTAÑESES 2434,5913,5918,6,0101000020E6100000D3010FC8CE394DC0B175F646F34641C0
5159,1,13,140,COLEGIO OXFORD,CONGRESO 1570,5895,5900,6,0101000020E61000001BA84DBD173A4DC0288B143C874641C0
5164,1,13,141,ESCUELA CRISTOFORO COLOMBO,RAMSAY 2251,5934,5940,7,0101000020E6100000ABAE742974384DC0AA76384D7D4641C0
8771,1,13,141,INSTITUTO SAN ROMAN,JURAMENTO 1368,5941,5953,13,0101000020E6100000D09A76CC20394DC0FB9746F1274741C0
8774,1,13,141,ESC Nº 23 JOSE C PAZ,"SUCRE, ANTONIO JOSE DE, MCAL. 1367",5954,5960,7,0101000020E6100000923832D9E8384DC0056E7A8B624741C0
